DATE,DEXMXUS,DEXUSEU,DEXCHUS,DEXJPUS,DEXCAUS,DEXUSUK,DEXUSAL,DEXSZUS,DEXUSNZ
2010-01-04,12.911,1.4419,6.8273,92.55,1.0377,1.6109,0.9133,1.0294,0.7327
2010-01-05,12.816,1.4402,6.8258,91.48,1.0371,1.6009,0.9143,1.0322,0.7357
2010-01-06,12.742,1.4404,6.8272,92.53,1.0333,1.6016,0.9189,1.0282,0.7355
2010-01-07,12.759,1.4314,6.828,93.31,1.0351,1.5912,0.9168,1.0341,0.7325
2010-01-08,12.7256,1.4357,6.8274,92.7,1.0345,1.5993,0.9218,1.0296,0.7338
2010-01-11,12.666,1.4536,6.8263,91.9,1.0317,1.6146,0.9295,1.0154,0.7423
2010-01-12,12.7155,1.4523,6.8267,90.95,1.0374,1.6181,0.9242,1.016,0.7416
2010-01-13,12.762,1.4492,6.8295,91.38,1.0319,1.6288,0.9225,1.0194,0.7394
2010-01-14,12.72,1.4478,6.8265,91.03,1.026,1.632,0.9306,1.0206,0.7425
2010-01-15,12.6845,1.4376,6.8269,90.79,1.0287,1.624,0.9234,1.0264,0.738
2010-01-19,12.65,1.4269,6.8268,91.13,1.0325,1.637,0.9232,1.034,0.7381
2010-01-20,12.77,1.4094,6.8258,91.23,1.0477,1.6287,0.9085,1.0453,0.7195
2010-01-21,12.7825,1.4106,6.8268,90.25,1.0483,1.6214,0.9053,1.0426,0.7142
2010-01-22,12.9295,1.4154,6.827,90.07,1.0561,1.612,0.905,1.04,0.713
2010-01-25,12.9101,1.4146,6.8268,90.12,1.0582,1.6236,0.903,1.0403,0.7143
2010-01-26,12.9525,1.4063,6.8263,89.63,1.0669,1.6109,0.8949,1.0466,0.704
2010-01-27,12.9275,1.4053,6.8268,89.41,1.0657,1.6204,0.8967,1.0472,0.707
2010-01-28,12.9293,1.3993,6.8267,90.08,1.0584,1.6242,0.9024,1.0517,0.7119
2010-01-29,13.0285,1.387,6.8268,90.38,1.0652,1.6009,0.8873,1.0557,0.7046
2010-02-01,12.94,1.3904,6.826,90.8,1.0651,1.5924,0.8877,1.0586,0.7066
2010-02-02,12.862,1.3955,6.827,90.39,1.0607,1.5968,0.8843,1.0557,0.7116
2010-02-03,12.97,1.3907,6.826,91.11,1.0608,1.5915,0.8818,1.059,0.7079
2010-02-04,13.089,1.3759,6.828,89.11,1.0735,1.5763,0.8646,1.0655,0.6873
2010-02-05,13.194,1.3608,6.8275,89.25,1.0727,1.5619,0.8617,1.0779,0.684
2010-02-08,13.1436,1.3699,6.8265,89.32,1.0692,1.565,0.8693,1.0696,0.6878
2010-02-09,13.068,1.3795,6.8267,89.45,1.069,1.5679,0.8772,1.0641,0.694
2010-02-10,13.052,1.3722,6.828,89.88,1.0667,1.5606,0.874,1.0682,0.6922
2010-02-11,13.0415,1.364,6.8328,89.82,1.0522,1.5674,0.8886,1.0747,0.7
2010-02-12,12.982,1.3625,6.8326,90.0,1.0529,1.5669,0.8839,1.0767,0.695
2010-02-16,12.851,1.3742,6.8326,90.46,1.0427,1.5732,0.8994,1.0681,0.7049
2010-02-17,12.8771,1.3623,6.8326,90.79,1.0455,1.5704,0.8994,1.0768,0.7042
2010-02-18,12.8455,1.3563,6.833,91.43,1.045,1.5582,0.8971,1.0806,0.7016
2010-02-19,12.8235,1.3538,6.829,91.94,1.0419,1.5437,0.8954,1.0824,0.6959
2010-02-22,12.7987,1.359,6.8264,91.11,1.0428,1.5477,0.8994,1.0773,0.701
2010-02-23,12.8535,1.3537,6.8267,90.04,1.0517,1.5464,0.8935,1.0818,0.695
2010-02-24,12.85,1.3576,6.8269,90.06,1.0551,1.5432,0.8941,1.0779,0.6935
2010-02-25,12.8535,1.3476,6.8267,88.85,1.0675,1.5201,0.8811,1.0858,0.6861
2010-02-26,12.7575,1.366,6.8258,88.84,1.052,1.5239,0.8961,1.0711,0.7
2010-03-01,12.7411,1.3516,6.8263,89.28,1.0421,1.4974,0.9001,1.0827,0.6991
2010-03-02,12.7176,1.3564,6.8265,88.95,1.0325,1.494,0.9043,1.079,0.6962
2010-03-03,12.6865,1.3731,6.8258,88.43,1.0286,1.5124,0.9077,1.0652,0.6949
2010-03-04,12.7175,1.3571,6.8258,89.02,1.0307,1.5031,0.8997,1.078,0.6875
2010-03-05,12.6585,1.3608,6.826,90.32,1.0284,1.5115,0.9065,1.0751,0.6952
2010-03-08,12.665,1.3613,6.8261,90.3,1.0286,1.506,0.9084,1.0744,0.6988
2010-03-09,12.6275,1.3586,6.8263,89.89,1.0249,1.5003,0.9138,1.0765,0.7027
2010-03-10,12.5951,1.3658,6.8259,90.62,1.0241,1.4977,0.917,1.0702,0.7079
2010-03-11,12.6125,1.3674,6.8266,90.6,1.0262,1.5052,0.915,1.0689,0.6996
2010-03-12,12.5457,1.3753,6.8254,90.46,1.0187,1.5188,0.9152,1.0599,0.7006
2010-03-15,12.564,1.3652,6.8259,90.45,1.0216,1.5043,0.9117,1.0635,0.6999
2010-03-16,12.5201,1.3758,6.8257,90.43,1.0147,1.5192,0.9148,1.0556,0.7073
2010-03-17,12.4825,1.3739,6.8259,90.42,1.011,1.5296,0.9225,1.0551,0.716
2010-03-18,12.471,1.3603,6.8261,90.46,1.0139,1.5247,0.9201,1.063,0.7135
2010-03-19,12.56,1.353,6.8265,90.5,1.0153,1.5014,0.9164,1.0615,0.7091
2010-03-22,12.6135,1.3531,6.8266,90.02,1.0193,1.5071,0.9154,1.058,0.7054
2010-03-23,12.527,1.3535,6.8263,90.24,1.0176,1.5067,0.9186,1.0561,0.7067
2010-03-24,12.537,1.3347,6.8266,91.89,1.0268,1.4914,0.909,1.0692,0.7023
2010-03-25,12.49,1.3344,6.827,92.69,1.0188,1.4884,0.9119,1.0697,0.7085
2010-03-26,12.5407,1.3398,6.8269,92.56,1.0283,1.4906,0.9042,1.0662,0.7036
2010-03-29,12.4615,1.3465,6.8264,92.65,1.0201,1.4969,0.9152,1.0634,0.7088
2010-03-30,12.4125,1.3409,6.8258,92.89,1.0189,1.509,0.9183,1.0671,0.7094
2010-03-31,12.3005,1.3526,6.8258,93.4,1.0156,1.5186,0.9169,1.0528,0.7098
2010-04-01,12.2995,1.3569,6.8263,93.83,1.0073,1.529,0.9212,1.0559,0.7079
2010-04-02,12.2873,1.3487,6.8255,94.51,1.011,1.5197,0.9187,1.0632,0.706
2010-04-05,12.2725,1.3486,6.8256,94.28,1.0025,1.5284,0.921,1.0619,0.7048
2010-04-06,12.2444,1.3378,6.825,93.81,1.0001,1.523,0.9254,1.0704,0.701
2010-04-07,12.229,1.3364,6.8254,93.59,1.0028,1.5246,0.9287,1.0716,0.7079
2010-04-08,12.2355,1.336,6.824,93.16,1.0019,1.5272,0.9283,1.0723,0.7068
2010-04-09,12.188,1.3468,6.8229,93.28,1.0055,1.5371,0.9326,1.0672,0.716
2010-04-12,12.1685,1.3587,6.8252,93.21,1.0015,1.5368,0.9297,1.0598,0.7134
2010-04-13,12.1876,1.3592,6.8255,92.78,1.0029,1.5416,0.9274,1.0573,0.7132
2010-04-14,12.1901,1.3666,6.8258,93.01,0.996,1.5484,0.9359,1.0512,0.7148
2010-04-15,12.198,1.354,6.826,93.04,1.0013,1.5465,0.9322,1.0595,0.7107
2010-04-16,12.2698,1.3487,6.8253,92.03,1.0145,1.5395,0.9252,1.0624,0.7079
2010-04-19,12.3347,1.3458,6.8262,92.18,1.0199,1.5263,0.9185,1.065,0.707
2010-04-20,12.222,1.3446,6.8253,93.28,0.9984,1.5375,0.9312,1.0673,0.7116
2010-04-21,12.1797,1.3383,6.8275,93.24,0.9983,1.5397,0.9278,1.0708,0.7091
2010-04-22,12.2636,1.3298,6.8263,93.01,1.0014,1.5368,0.9246,1.0778,0.7094
2010-04-23,12.2016,1.336,6.827,94.18,1.0026,1.5363,0.9229,1.0743,0.7146
2010-04-26,12.1556,1.3336,6.8266,94.06,1.0009,1.5466,0.9273,1.0753,0.7238
2010-04-27,12.2684,1.323,6.8256,93.01,1.0169,1.5285,0.917,1.0837,0.711
2010-04-28,12.4135,1.313,6.8245,94.07,1.0125,1.516,0.922,1.091,0.7167
2010-04-29,12.2335,1.3243,6.8259,94.16,1.0052,1.5303,0.9277,1.0824,0.723
2010-04-30,12.2281,1.3302,6.8247,94.24,1.0112,1.5308,0.9306,1.0767,0.732
2010-05-03,12.2656,1.3183,6.8245,94.68,1.0134,1.5242,0.9255,1.0868,0.7307
2010-05-04,12.4165,1.3037,6.826,94.58,1.0215,1.5135,0.9125,1.0987,0.7232
2010-05-05,12.627,1.289,6.8263,94.3,1.0264,1.5134,0.9095,1.1118,0.7181
2010-05-06,12.8531,1.2689,6.8265,92.22,1.0437,1.4889,0.8939,1.1092,0.7143
2010-05-07,12.8328,1.2721,6.8254,91.67,1.0423,1.4739,0.889,1.1085,0.715
2010-05-10,12.5125,1.2861,6.8263,93.39,1.0245,1.498,0.9016,1.1069,0.7221
2010-05-11,12.5025,1.2715,6.8285,92.83,1.0193,1.4952,0.899,1.1059,0.7208
2010-05-12,12.4381,1.2642,6.827,92.93,1.0197,1.4855,0.8926,1.1101,0.7134
2010-05-13,12.358,1.2568,6.8278,92.7,1.0148,1.4659,0.8998,1.1146,0.7176
2010-05-14,12.582,1.239,6.8263,91.94,1.0343,1.4557,0.8886,1.1304,0.7113
2010-05-17,12.7223,1.2299,6.8274,92.08,1.04,1.4388,0.8735,1.1392,0.694
2010-05-18,12.597,1.2358,6.8273,92.52,1.0329,1.4439,0.8727,1.1342,0.6979
2010-05-19,12.9305,1.2317,6.8269,91.16,1.051,1.4349,0.838,1.1564,0.6707
2010-05-20,13.1207,1.237,6.8277,90.07,1.0656,1.4344,0.825,1.15,0.6699
2010-05-21,12.9701,1.2575,6.8262,90.21,1.0564,1.4466,0.8302,1.1485,0.6803
2010-05-24,12.9524,1.2406,6.8286,90.49,1.0587,1.4437,0.8324,1.1561,0.6752
2010-05-25,13.1398,1.2279,6.831,89.89,1.0776,1.4352,0.8172,1.1593,0.6657
2010-05-26,12.987,1.2224,6.8292,90.28,1.0647,1.4401,0.8291,1.1602,0.6664
2010-05-27,12.8532,1.237,6.8296,90.71,1.0491,1.4569,0.8467,1.15,0.6819
2010-05-28,12.8633,1.2369,6.8305,90.81,1.0497,1.4492,0.8491,1.1534,0.6798
2010-06-01,12.9195,1.2266,6.8275,91.16,1.0476,1.4673,0.8396,1.1548,0.6813
2010-06-02,12.8388,1.2206,6.8296,92.21,1.0404,1.4641,0.8355,1.1575,0.6787
2010-06-03,12.7534,1.2193,6.8283,92.33,1.0413,1.4616,0.842,1.154,0.6824
2010-06-04,12.8825,1.1998,6.8268,91.83,1.0516,1.4493,0.8279,1.1614,0.6728
2010-06-07,12.8934,1.1959,6.8322,92.0,1.0537,1.4498,0.8192,1.1613,0.664
2010-06-08,12.906,1.1995,6.8294,91.3,1.0517,1.4422,0.8232,1.151,0.6652
2010-06-09,12.8002,1.2045,6.8285,91.54,1.0395,1.4585,0.8337,1.1455,0.6725
2010-06-10,12.7335,1.2111,6.8305,91.04,1.0336,1.4674,0.8469,1.1418,0.685
2010-06-11,12.6755,1.2077,6.832,91.72,1.0329,1.4545,0.8493,1.1521,0.689
2010-06-14,12.5962,1.2277,6.8323,91.8,1.0251,1.477,0.8634,1.1378,0.7001
2010-06-15,12.5777,1.2327,6.8323,91.25,1.0287,1.4827,0.8616,1.131,0.6965
2010-06-16,12.5858,1.2323,6.8323,91.39,1.0236,1.4838,0.8648,1.1267,0.6991
2010-06-17,12.5842,1.2365,6.829,90.92,1.0283,1.4806,0.8648,1.1137,0.7023
2010-06-18,12.543,1.236,6.8267,90.79,1.0237,1.4787,0.8699,1.1107,0.7052
2010-06-21,12.4555,1.2385,6.7968,91.18,1.0197,1.4826,0.8818,1.108,0.7127
2010-06-22,12.5179,1.2303,6.8127,90.59,1.0201,1.485,0.8791,1.1047,0.7087
2010-06-23,12.6452,1.231,6.8124,89.82,1.039,1.4952,0.8739,1.1053,0.7136
2010-06-24,12.7033,1.2288,6.8001,89.4,1.0429,1.4986,0.8671,1.1048,0.7057
2010-06-25,12.6967,1.2332,6.7911,89.35,1.0369,1.4985,0.8682,1.0937,0.7099
2010-06-28,12.6482,1.2316,6.796,89.23,1.0337,1.5098,0.8738,1.086,0.7089
2010-06-29,12.8375,1.2187,6.7977,88.39,1.0531,1.5081,0.8525,1.081,0.6942
2010-06-30,12.8306,1.2291,6.7815,88.49,1.0606,1.4947,0.848,1.0774,0.6901
2010-07-01,13.035,1.2464,6.7807,87.42,1.0622,1.5126,0.838,1.0675,0.6867
2010-07-02,13.081,1.2577,6.7709,87.69,1.0647,1.5179,0.8432,1.0635,0.6899
2010-07-06,12.9323,1.2646,6.7801,87.55,1.0497,1.518,0.8555,1.0587,0.6972
2010-07-07,12.8955,1.2594,6.777,87.16,1.0525,1.5179,0.8568,1.0545,0.6976
2010-07-08,12.7821,1.2683,6.7763,88.44,1.041,1.5157,0.8767,1.0502,0.7085
2010-07-09,12.7823,1.2639,6.772,88.48,1.0328,1.5095,0.8753,1.0577,0.7088
2010-07-12,12.8279,1.2573,6.7709,88.53,1.0377,1.5016,0.8733,1.0621,0.7095
2010-07-13,12.7071,1.2719,6.772,88.24,1.0281,1.5175,0.8821,1.0524,0.7195
2010-07-14,12.6961,1.2755,6.7714,88.59,1.0304,1.5284,0.8854,1.0556,0.7244
2010-07-15,12.7656,1.2893,6.7774,87.41,1.0401,1.5376,0.8781,1.0421,0.7226
2010-07-16,12.9256,1.2919,6.775,86.4,1.0536,1.5289,0.8707,1.0522,0.7112
2010-07-19,12.9111,1.2963,6.778,86.77,1.0557,1.5222,0.8692,1.0524,0.7065
2010-07-20,12.8451,1.2905,6.7781,87.22,1.0526,1.5255,0.8788,1.0481,0.7123
2010-07-21,12.7785,1.2818,6.7769,87.3,1.0422,1.5201,0.8824,1.052,0.7177
2010-07-22,12.752,1.2903,6.7795,87.0,1.0373,1.5283,0.892,1.0403,0.7239
2010-07-23,12.7666,1.2874,6.7803,87.31,1.0376,1.5425,0.8946,1.0529,0.7286
2010-07-26,12.6958,1.2983,6.7788,87.2,1.0312,1.549,0.8998,1.048,0.7321
2010-07-27,12.6525,1.2983,6.7781,87.88,1.0357,1.5538,0.9017,1.0622,0.7329
2010-07-28,12.677,1.2998,6.778,87.62,1.0356,1.5611,0.8929,1.0578,0.7273
2010-07-29,12.7278,1.3064,6.776,86.87,1.0368,1.5591,0.8981,1.0412,0.722
2010-07-30,12.6421,1.3069,6.7735,86.43,1.0293,1.5714,0.9051,1.041,0.7261
2010-08-02,12.5771,1.3174,6.774,86.42,1.0227,1.5897,0.9135,1.0379,0.7339
2010-08-03,12.582,1.3239,6.7728,85.88,1.0219,1.5941,0.915,1.0384,0.735
2010-08-04,12.546,1.3158,6.772,86.26,1.0184,1.5887,0.916,1.0514,0.7348
2010-08-05,12.5441,1.3157,6.7705,85.83,1.0154,1.586,0.9131,1.0475,0.7269
2010-08-06,12.6667,1.3282,6.768,85.25,1.0272,1.5979,0.9165,1.0365,0.7295
2010-08-09,12.6305,1.3241,6.767,85.88,1.0266,1.5945,0.917,1.0457,0.7298
2010-08-10,12.69,1.3095,6.772,85.88,1.0347,1.5776,0.9086,1.0575,0.7204
2010-08-11,12.7314,1.2899,6.7745,85.36,1.0455,1.5688,0.9006,1.0584,0.7175
2010-08-12,12.717,1.2866,6.7843,85.83,1.0433,1.5573,0.8964,1.0485,0.7098
2010-08-13,12.7225,1.2767,6.7957,86.2,1.04,1.558,0.8955,1.0526,0.708
2010-08-16,12.6533,1.2838,6.8038,85.33,1.0429,1.5679,0.8976,1.0378,0.7086
2010-08-17,12.5833,1.289,6.792,85.51,1.0311,1.5586,0.9067,1.0434,0.7144
2010-08-18,12.5975,1.2872,6.7911,85.31,1.0286,1.5619,0.8995,1.0404,0.7159
2010-08-19,12.731,1.2837,6.7897,85.27,1.0397,1.5612,0.8928,1.031,0.7071
2010-08-20,12.7705,1.2687,6.79,85.63,1.0499,1.5515,0.8881,1.0372,0.7025
2010-08-23,12.8751,1.2663,6.7995,85.16,1.0512,1.5532,0.893,1.0391,0.708
2010-08-24,12.9184,1.2675,6.7966,84.16,1.0563,1.5471,0.8862,1.0307,0.7069
2010-08-25,13.0291,1.2652,6.7995,84.56,1.064,1.546,0.8807,1.0273,0.698
2010-08-26,12.9753,1.2717,6.7998,84.61,1.0545,1.5574,0.8881,1.0253,0.7043
2010-08-27,13.0008,1.2765,6.7977,85.1,1.0547,1.5528,0.8979,1.0268,0.7106
2010-08-30,13.1436,1.2686,6.8029,84.67,1.0561,1.5473,0.894,1.0244,0.7089
2010-08-31,13.1671,1.2704,6.8069,84.1,1.064,1.5358,0.891,1.015,0.6995
2010-09-01,13.04,1.2813,6.8102,84.48,1.0497,1.5472,0.9093,1.0149,0.7128
2010-09-02,13.055,1.2824,6.807,84.15,1.052,1.5393,0.9104,1.0118,0.7152
2010-09-03,12.945,1.2885,6.8014,84.45,1.0411,1.5452,0.9155,1.0174,0.721
2010-09-07,13.0599,1.2723,6.7906,83.75,1.0426,1.5315,0.9143,1.0114,0.7217
2010-09-08,13.0135,1.2727,6.794,83.85,1.0359,1.5513,0.9185,1.0106,0.7233
2010-09-09,13.0127,1.2708,6.782,83.83,1.0323,1.5448,0.9248,1.0149,0.7266
2010-09-10,12.9605,1.2731,6.769,84.13,1.0357,1.5387,0.9258,1.0175,0.7278
2010-09-13,12.8635,1.289,6.7595,83.53,1.0277,1.5466,0.9359,1.0079,0.7337
2010-09-14,12.8177,1.3014,6.743,83.05,1.0219,1.5559,0.9436,0.9938,0.7375
2010-09-15,12.7772,1.3008,6.738,85.63,1.0281,1.5641,0.9397,1.0032,0.733
2010-09-16,12.8531,1.3079,6.725,85.72,1.0274,1.5612,0.9351,1.0143,0.7227
2010-09-17,12.8075,1.3046,6.723,85.77,1.0331,1.5635,0.9378,1.0092,0.7263
2010-09-20,12.771,1.3074,6.7135,85.74,1.028,1.5564,0.9479,1.005,0.7298
2010-09-21,12.7638,1.3136,6.7059,85.36,1.0314,1.5551,0.9475,1.0038,0.7282
2010-09-22,12.696,1.3385,6.7035,84.37,1.0325,1.5649,0.9536,0.9865,0.7354
2010-09-23,12.6413,1.3344,6.7046,84.32,1.0307,1.5723,0.9538,0.9843,0.732
2010-09-24,12.5485,1.3476,6.7035,84.24,1.0262,1.5829,0.9584,0.9828,0.734
2010-09-27,12.5176,1.3475,6.6911,84.17,1.026,1.5851,0.9622,0.9831,0.735
2010-09-28,12.4926,1.3583,6.6904,83.82,1.0305,1.5808,0.9673,0.9756,0.7387
2010-09-29,12.4885,1.3638,6.6869,83.61,1.03,1.5812,0.9714,0.9752,0.7382
2010-09-30,12.627,1.3601,6.6905,83.53,1.0293,1.5731,0.964,0.9808,0.7329
2010-10-01,12.5433,1.3754,6.6895,83.3,1.0214,1.5829,0.971,0.9761,0.7423
2010-10-04,12.6081,1.3688,6.6912,83.33,1.0235,1.5849,0.9666,0.9723,0.7413
2010-10-05,12.5141,1.3834,6.6906,83.17,1.0169,1.5915,0.9699,0.9663,0.7486
2010-10-06,12.48,1.3924,6.6893,82.8,1.0073,1.5903,0.9781,0.9604,0.7546
2010-10-07,12.5452,1.3921,6.6903,82.35,1.0167,1.593,0.9815,0.9667,0.7496
2010-10-08,12.4671,1.3923,6.671,81.86,1.0138,1.5951,0.9866,0.9609,0.7545
2010-10-12,12.4285,1.3846,6.6733,81.74,1.0111,1.5799,0.9848,0.9593,0.7536
2010-10-13,12.3705,1.3964,6.6634,81.81,1.0028,1.5843,0.9922,0.9588,0.7625
2010-10-14,12.4156,1.4066,6.6505,81.44,1.0036,1.5992,0.9943,0.953,0.7584
2010-10-15,12.415,1.3998,6.6397,81.32,1.0108,1.6027,0.9883,0.9562,0.7558
2010-10-18,12.4205,1.3978,6.644,81.16,1.0145,1.5907,0.9917,0.9558,0.7571
2010-10-19,12.4625,1.3827,6.6444,81.6,1.0298,1.5739,0.9758,0.9702,0.7493
2010-10-20,12.4025,1.3949,6.6518,81.14,1.0245,1.5857,0.9848,0.9615,0.7536
2010-10-21,12.3885,1.3973,6.6502,81.16,1.0232,1.5753,0.9838,0.9642,0.7501
2010-10-22,12.4021,1.3904,6.6583,81.48,1.0262,1.5677,0.9784,0.9792,0.7451
2010-10-25,12.3278,1.3986,6.6579,80.61,1.0197,1.5748,0.9933,0.9711,0.7538
2010-10-26,12.382,1.3873,6.6625,81.28,1.022,1.5871,0.9863,0.9824,0.7498
2010-10-27,12.465,1.3788,6.6805,81.55,1.0321,1.5782,0.9699,0.9893,0.7436
2010-10-28,12.4061,1.3929,6.6867,80.99,1.0194,1.5945,0.9787,0.9834,0.7548
2010-10-29,12.3415,1.3894,6.6707,80.48,1.0187,1.602,0.9798,0.985,0.7625
2010-11-01,12.3417,1.3888,6.6892,80.66,1.0133,1.605,0.9878,0.9935,0.7676
2010-11-02,12.301,1.4026,6.6775,80.8,1.0098,1.601,0.999,0.9782,0.7717
2010-11-03,12.2962,1.4014,6.6758,81.41,1.009,1.608,0.9967,0.9793,0.7753
2010-11-04,12.2371,1.4224,6.6609,80.61,1.0022,1.6282,1.0143,0.9629,0.7946
2010-11-05,12.2121,1.4033,6.655,81.35,1.0012,1.6211,1.0138,0.958,0.7944
2010-11-08,12.246,1.3927,6.6791,81.14,1.0021,1.615,1.0134,0.9642,0.7902
2010-11-09,12.2155,1.3865,6.6424,81.15,1.0013,1.605,1.012,0.9646,0.7867
2010-11-10,12.256,1.3728,6.6335,82.53,1.0016,1.6071,1.0025,0.9739,0.7811
2010-11-12,12.2678,1.37,6.6368,82.44,1.0079,1.6172,0.9906,0.9758,0.7766
2010-11-15,12.2862,1.3615,6.6418,82.9,1.0064,1.6064,0.9904,0.9837,0.777
2010-11-16,12.445,1.3517,6.6378,83.41,1.0231,1.5881,0.9755,0.9924,0.7674
2010-11-17,12.3633,1.3555,6.6415,83.15,1.0205,1.5941,0.9821,0.9895,0.772
2010-11-18,12.2951,1.3618,6.633,83.64,1.0172,1.601,0.989,0.9969,0.7773
2010-11-19,12.3,1.3654,6.6398,83.49,1.0206,1.5961,0.9846,0.9979,0.7771
2010-11-22,12.3001,1.3612,6.6414,83.46,1.0187,1.5932,0.9867,0.9917,0.7721
2010-11-23,12.473,1.3388,6.6433,82.86,1.024,1.5824,0.973,0.9951,0.7618
2010-11-24,12.4016,1.335,6.6529,83.38,1.011,1.5774,0.9822,0.9945,0.7625
2010-11-26,12.494,1.3243,6.6675,84.08,1.0188,1.5616,0.964,1.0016,0.7505
2010-11-29,12.5668,1.3092,6.66,84.34,1.0227,1.5557,0.9594,1.0012,0.7447
2010-11-30,12.454,1.3036,6.667,83.56,1.0266,1.5578,0.9607,0.9985,0.7445
2010-12-01,12.3735,1.3149,6.663,84.0,1.016,1.5603,0.9675,0.9997,0.7497
2010-12-02,12.3471,1.3228,6.6609,83.53,1.0045,1.561,0.9774,0.9901,0.7561
2010-12-03,12.3549,1.3367,6.6628,82.73,1.0059,1.5723,0.9877,0.9764,0.7625
2010-12-06,12.387,1.3275,6.6483,82.7,1.0056,1.568,0.9883,0.9848,0.7601
2010-12-07,12.4255,1.3323,6.6455,83.04,1.0093,1.5802,0.9894,0.9828,0.7615
2010-12-08,12.4362,1.3242,6.6616,84.16,1.01,1.5792,0.978,0.9879,0.7482
2010-12-09,12.4725,1.3206,6.6549,83.85,1.0098,1.5733,0.9823,0.9846,0.7467
2010-12-10,12.4542,1.3242,6.655,83.87,1.0091,1.5809,0.9856,0.9796,0.7486
2010-12-13,12.3855,1.3389,6.6652,83.57,1.0046,1.5882,0.9942,0.9668,0.7552
2010-12-14,12.3633,1.3395,6.6563,83.52,1.0039,1.5795,0.9998,0.961,0.7534
2010-12-15,12.3965,1.3306,6.6541,84.04,1.0033,1.5613,0.9917,0.9619,0.7441
2010-12-16,12.4496,1.3206,6.6635,84.23,1.0056,1.5612,0.9866,0.966,0.7368
2010-12-17,12.4286,1.3155,6.6545,84.15,1.0125,1.548,0.9854,0.9707,0.736
2010-12-20,12.4115,1.3124,6.6745,83.72,1.0176,1.5521,0.9933,0.9638,0.7423
2010-12-21,12.371,1.3131,6.658,83.76,1.0173,1.5462,0.9972,0.9585,0.7438
2010-12-22,12.3311,1.3089,6.645,83.56,1.0143,1.539,1.0003,0.9503,0.7424
2010-12-23,12.3353,1.3101,6.645,82.97,1.0095,1.54,1.0051,0.962,0.7489
2010-12-27,12.3661,1.3146,6.6306,82.91,1.0086,1.5382,1.0026,0.9626,0.7479
2010-12-28,12.3623,1.3122,6.6247,82.21,1.0006,1.5361,1.0112,0.9516,0.7554
2010-12-29,12.36,1.3183,6.62,81.9,1.0004,1.5463,1.0153,0.9496,0.7654
2010-12-30,12.3825,1.3269,6.6,81.67,1.0009,1.5392,1.0122,0.9369,0.7687
2011-01-03,12.2535,1.3371,6.5895,81.56,0.9903,1.549,1.02,0.9329,0.7764
2011-01-04,12.2545,1.3306,6.6065,81.96,0.9985,1.5586,1.0044,0.9478,0.7672
2011-01-05,12.1964,1.3171,6.585,83.22,0.9946,1.5497,1.0003,0.9644,0.7618
2011-01-06,12.2361,1.3027,6.626,83.15,0.9953,1.549,0.9959,0.963,0.7589
2011-01-07,12.244,1.2944,6.6276,83.04,0.9932,1.556,0.9954,0.965,0.7582
2011-01-10,12.24,1.2945,6.6364,82.78,0.9923,1.5583,0.9936,0.9686,0.7631
2011-01-11,12.1765,1.2978,6.6185,83.36,0.9901,1.5628,0.9873,0.9755,0.7601
2011-01-12,12.0589,1.3066,6.6037,83.29,0.9864,1.5716,0.9934,0.9717,0.7598
2011-01-13,12.0887,1.3364,6.6044,82.72,0.9866,1.587,1.0003,0.9624,0.77
2011-01-14,12.0582,1.3328,6.5876,82.99,0.9902,1.5874,0.9886,0.9657,0.768
2011-01-18,12.0451,1.3399,6.5828,82.66,0.9912,1.6,0.998,0.9633,0.7705
2011-01-19,12.0681,1.3495,6.5823,82.03,0.9938,1.5991,1.003,0.9585,0.772
2011-01-20,12.0798,1.3443,6.5852,83.02,1.0001,1.5875,0.9868,0.9656,0.7562
2011-01-21,12.057,1.3581,6.5831,82.63,0.9943,1.5997,0.9892,0.959,0.758
2011-01-24,12.0422,1.3653,6.5809,82.44,0.9933,1.5995,1.0001,0.9488,0.7643
2011-01-25,12.0855,1.3644,6.5824,82.35,0.9984,1.5818,0.991,0.9451,0.764
2011-01-26,12.039,1.3688,6.5814,82.27,0.9954,1.5886,0.9948,0.9436,0.7663
2011-01-27,12.0415,1.3688,6.5814,83.03,0.994,1.5905,0.9907,0.9464,0.7718
2011-01-28,12.14,1.3607,6.5819,82.03,0.9989,1.5838,0.9926,0.9429,0.7724
2011-01-31,12.1541,1.3715,6.6017,81.97,1.002,1.6042,0.9976,0.9402,0.7735
2011-02-01,12.0053,1.3793,6.5937,81.48,0.9921,1.6124,1.0122,0.9388,0.78
2011-02-02,12.028,1.3779,6.556,81.82,0.9883,1.6167,1.0062,0.9406,0.7794
2011-02-03,12.04,1.3654,6.556,81.48,0.9901,1.6159,1.0143,0.9435,0.7737
2011-02-04,11.9977,1.3584,6.556,81.99,0.9899,1.6089,1.0139,0.9557,0.7688
2011-02-07,11.97,1.3557,6.56,82.4,0.9885,1.6111,1.0139,0.9569,0.7706
2011-02-08,11.9816,1.3687,6.552,81.92,0.9905,1.6091,1.0176,0.957,0.7775
2011-02-09,12.0568,1.3688,6.5914,82.47,0.9946,1.6089,1.0095,0.9611,0.7712
2011-02-10,12.0757,1.3637,6.5864,83.11,0.9955,1.6132,1.0061,0.9659,0.7678
2011-02-11,12.0673,1.352,6.5917,83.52,0.99,1.5986,1.0001,0.9755,0.7592
